Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR24335753,2023/4/28 13:05,2023/4/28 13:02,250391,2232691891,0,8916,1938,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335753/SRR24335753.1,SRX20128619,FAN45571,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457196,SAMN34352808,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,A911D4234A21A66D1D9EF8F5BD6909F4,C62F6998A2233296C85696974E518C8E
SRR24335754,2023/4/28 13:15,2023/4/28 13:10,1495344,11726930290,0,7842,9960,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335754/SRR24335754.1,SRX20128618,FAQ09746,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457195,SAMN34352807,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 rdr6 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,F17EAAD6257B11D8C1BACE33ACC45BDA,D0AB8B0A7607022F01744B9888ED363D
SRR24335755,2023/4/28 13:05,2023/4/28 13:01,2369096,5274547119,0,2226,4517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335755/SRR24335755.1,SRX20128617,FAQ09283,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457194,SAMN34352806,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 rdr6 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,984147715544AD27BA7CC9E5F80EE052,81BD2E4F7654DBC29B1AE053951A5339
SRR24335756,2023/4/28 13:05,2023/4/28 12:56,1486947,2539184288,0,1707,2192,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335756/SRR24335756.1,SRX20128616,FAQ57435,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457193,SAMN34352805,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 polIV rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,E02FDE28B33EE87B3FEB770AD3D76C30,550E065322D8FBE076C0142B31A33C85
SRR24335757,2023/4/28 13:05,2023/4/28 13:04,1943791,6868559655,0,3533,5887,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335757/SRR24335757.1,SRX20128615,FAO18772,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457191,SAMN34352804,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 polIV rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,77945BC98E988E243A9937818A283A4A,8A41533CBD62E01541771999DB45473C
SRR24335758,2023/4/28 13:21,2023/4/28 13:16,3701523,9994980816,0,2700,8806,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335758/SRR24335758.1,SRX20128614,FAK64234,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457192,SAMN34352803,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 polIV rdr6 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,A33A39E36773752B91021E8F3967B71C,E239E6BBF96A66C53824959361F5FC54
SRR24335759,2023/4/28 13:07,2023/4/28 13:03,3888097,6900061407,0,1774,6170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335759/SRR24335759.1,SRX20128613,FAK46256,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457190,SAMN34352802,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 polIV rdr6 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,2744C937DFA91C5D6A2848A311E31D16,282E387295C6ED18D4ED153C0D6FED2B
SRR24335760,2023/4/28 13:17,2023/4/28 13:12,1676749,12386912002,0,7387,9701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335760/SRR24335760.1,SRX20128612,FAH47276,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457189,SAMN34352801,simple,3702,Arabidopsis thaliana,gDNA MinION Col-0 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,9EAD6AE24AFF932328CEEB4B80E178D2,65827F983D0B0A7D20B2D6B4BCBBE48F
SRR24335761,2023/4/28 13:12,2023/4/28 13:08,407668,3731312388,0,9152,3191,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335761/SRR24335761.1,SRX20128611,FAH44252,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457188,SAMN34352800,simple,3702,Arabidopsis thaliana,gDNA MinION Col-0 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,4993F98B37DD518A084FC0F451701D7C,CF373EB478C096CB3F7D4D9A7F95BA23
SRR24335762,2023/4/28 13:05,2023/4/28 12:56,196317,900586358,0,4587,766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335762/SRR24335762.1,SRX20128610,FAQ09207,OTHER,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457186,SAMN34352799,simple,3702,Arabidopsis thaliana,eccDNA MinION ddm1 polIV rdr6 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,4F7EB0E915F8FD9CB6A2B98D5229930E,AA13EE9589BE081BA9731CB1E02A4716
SRR24335763,2023/4/28 13:05,2023/4/28 12:50,582359,235043883,582359,403,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335763/SRR24335763.lite.1,SRX20128609,M11,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457187,SAMN34352781,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq Col-0 rep3,,,,,,,no,,,,,IRD,SRA1626308,,public,C44CB24803C8E0F52FD5AF47E2F407FA,9CC0C993DFB5C124CD8D3D21A096CD17
SRR24335764,2023/4/28 13:05,2023/4/28 12:57,241650,1037819415,0,4294,820,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335764/SRR24335764.1,SRX20128608,FAH80614,OTHER,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457184,SAMN34352798,simple,3702,Arabidopsis thaliana,eccDNA MinION ddm1 polIV rdr6 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,3CD523299723F151083743DE7B84E3F3,542AB41975ED780FC7F6A9B739E89BEC
SRR24335765,2023/4/28 13:05,2023/4/28 12:51,82336,187344970,0,2275,161,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335765/SRR24335765.1,SRX20128607,FAQ03777,OTHER,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457185,SAMN34352797,simple,3702,Arabidopsis thaliana,eccDNA MinION Col-0 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,D61B00668BA78E7D7484CA62FE77F890,E3BDDA8E1A4F31F2C8189A8002A4BE1A
SRR24335766,2023/4/28 13:05,2023/4/28 12:49,708414,268135039,708414,378,125,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335766/SRR24335766.lite.1,SRX20128606,M5,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457183,SAMN34352796,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq rdr6 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,8B604FA655BA74CA32AC8CEC4A795EE9,EE011A9A05D670F2DCED251D584C65C8
SRR24335767,2023/4/28 13:05,2023/4/28 12:49,927130,346302897,927130,373,159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335767/SRR24335767.lite.1,SRX20128605,M4,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457182,SAMN34352795,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq polIV rep3,,,,,,,no,,,,,IRD,SRA1626308,,public,9092933D3763FFE4E4294AF73A4E0662,2E75EFAEED1AD45150F0D4B9A68279AF
SRR24335768,2023/4/28 13:05,2023/4/28 12:50,1997335,581908800,1997335,291,343,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335768/SRR24335768.lite.1,SRX20128604,K16,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457181,SAMN34352794,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq polIV rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,B11CAA3825D7B347B8AD114AC56EE94A,D8939B437CD8D3F94A73F7B8F0B247D8
SRR24335769,2023/4/28 13:05,2023/4/28 12:52,5253439,775495229,0,147,450,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335769/SRR24335769.lite.1,SRX20128603,K15,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457180,SAMN34352793,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq polIV rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,081D2402604E31F829AC0A4170178C34,666D683982F810972D4A59AF3B0A2C68
SRR24335770,2023/4/28 13:05,2023/4/28 12:50,1122052,386526267,1122052,344,168,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335770/SRR24335770.lite.1,SRX20128602,M3,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457179,SAMN34352792,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_rdr6 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,F718ED4AEEFB6EA84DB620EA4A33769C,E94D4C0F987A281B64A5E5658ECF72C6
SRR24335771,2023/6/13 12:34,2023/6/13 11:42,1250101,443528692,1250101,354,267,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24335/SRR24335771/SRR24335771.lite.1,SRX20128601,K4,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457178,SAMN34352791,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_rdr6 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,CF5E9CCD68D0EF3E0F365B33FFCEB5D6,46A99FC4C74593C233165DE242329749
SRR24335772,2023/4/28 13:05,2023/4/28 12:49,665967,275590282,665967,413,123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335772/SRR24335772.lite.1,SRX20128600,M9,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457177,SAMN34352790,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_polIV_rdr6 rep5,,,,,,,no,,,,,IRD,SRA1626308,,public,24360C248CC1B6B8BB7AF324A993DBF7,5F416536AD8C635E2B8596B8989023FF
SRR24335773,2023/4/28 13:05,2023/4/28 12:50,962196,387151266,962196,402,178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335773/SRR24335773.lite.1,SRX20128599,M7,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457176,SAMN34352789,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_polIV_rdr6 rep4,,,,,,,no,,,,,IRD,SRA1626308,,public,1EE10027329F3F007E8D0F3A5B6CEE5F,F6DE9C3F5B232CB7F64A4794FE3113A2
SRR24335774,2023/4/28 13:05,2023/4/28 12:49,436085,176456792,436085,404,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335774/SRR24335774.lite.1,SRX20128598,K18,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457175,SAMN34352780,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq Col-0 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,138CC8C9595AF8FC5BD383F6F70656C0,1817487B6D2C9A363BA8B860BA9F5D71
SRR24335775,2023/6/13 12:34,2023/6/13 11:41,1630989,544681665,1630989,333,330,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24335/SRR24335775/SRR24335775.lite.1,SRX20128597,K1,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457174,SAMN34352779,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq Col-0 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,6F4E3FAB818A2FBB4B85EB684DCA8E09,8A7FEB6EDF9658BB38240DEC175CB7F3
SRR24693334,2023/5/23 4:49,2023/5/23 4:40,279293,940547215,0,3367,806,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693334/SRR24693334.1,SRX20472402,ddm1_HS_eccDNA,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784690,SAMN35324036,simple,3702,Arabidopsis thaliana,ddm1_HS,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,A2023FB758CA7F8D275B871A423E216C,898378810287EF1DCDF5DFA7C058ADC4
SRR24693335,2023/5/23 4:52,2023/5/23 4:45,207384,898501136,0,4332,770,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693335/SRR24693335.1,SRX20472401,eccDNA_WT_stress_K_rep2,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784689,SAMN35324035,simple,3702,Arabidopsis thaliana,K2,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,E6BAB2F1F31D7B968CA9A56F06DC28ED,C9F164B07B95F049926B200002D5A71B
SRR24693336,2023/5/23 4:52,2023/5/23 4:44,138861,569351142,0,4100,487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693336/SRR24693336.1,SRX20472400,eccDNA_WT_stress_K_rep1,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784687,SAMN35324034,simple,3702,Arabidopsis thaliana,K1,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,018915A94E4B688070CA41FEAB8204D1,A1003865920BABD81421D62DACFAB533
SRR24693337,2023/5/23 4:49,2023/5/23 4:41,67744,215923465,0,3187,185,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693337/SRR24693337.1,SRX20472399,eccDNA_WT_stress_HS_rep2,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784688,SAMN35324033,simple,3702,Arabidopsis thaliana,HS2,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,9557BD1664DDB4800135F14B2137E3B6,525820A7645083DB30DF1154EC5E8E1E
SRR24693338,2023/5/23 4:52,2023/5/23 4:45,239052,879761805,0,3680,753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693338/SRR24693338.1,SRX20472398,eccDNA_WT_stress_HS_rep1,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784686,SAMN35324032,simple,3702,Arabidopsis thaliana,HS1,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,4495756D33BF477F65BD26B1868D759E,B8C8D48854DB6CEF3AF1B10606FD13CF
SRR24693339,2023/5/23 4:52,2023/5/23 4:43,267542,908444119,0,3395,778,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693339/SRR24693339.1,SRX20472397,eccDNA_WT_stress_Flg_rep2,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784685,SAMN35324031,simple,3702,Arabidopsis thaliana,Flg2,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,61409D2BC97D6ACE2BBADBB6539ADBC6,AE8E3E65672A1FEB927405E5CBE8224B
SRR24693340,2023/5/23 4:52,2023/5/23 4:42,131522,475877111,0,3618,408,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693340/SRR24693340.1,SRX20472396,eccDNA_WT_stress_Flg_rep1,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784684,SAMN35324030,simple,3702,Arabidopsis thaliana,Flg1,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,B886C2EBDFB28FF5A771E797FFA6C75F,E037FD92863B9E79D77AABE3940332B8
SRR24693341,2023/5/23 4:52,2023/5/23 4:44,490838,1237792569,0,2521,1068,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693341/SRR24693341.1,SRX20472395,eccDNA_WT_stress_ABA_rep2,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784683,SAMN35324029,simple,3702,Arabidopsis thaliana,ABA2,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,442CFFCDE8E422075615B43898935823,9A3A2BF8FDD0E92D986ECAD9E069170E
SRR24693342,2023/5/23 4:52,2023/5/23 4:42,236853,635809493,0,2684,548,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693342/SRR24693342.1,SRX20472394,eccDNA_WT_stress_ZA_rep2,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784682,SAMN35324038,simple,3702,Arabidopsis thaliana,ZA2,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,24F849FA05F2D07784950B0C29C2AC4D,812743011112768FEC254ECED214A233
SRR24693343,2023/5/23 4:52,2023/5/23 4:42,179242,540365338,0,3014,464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693343/SRR24693343.1,SRX20472393,eccDNA_WT_stress_ZA_rep1,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784681,SAMN35324037,simple,3702,Arabidopsis thaliana,ZA1,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,F0D8244DEFBA62607B1A1E8DB42D26ED,D2C1AFB164A68E57D3E9D8F60A8564C6
SRR24693344,2023/5/23 5:19,2023/5/23 4:43,190580,825605636,0,4332,705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693344/SRR24693344.1,SRX20472392,eccDNA_WT_stress_ABA_rep1,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784750,SAMN35324028,simple,3702,Arabidopsis thaliana,ABA1,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,956325B1153D9D7F323CC368D8C3FB00,4BAE9A230CD9C4DEF2588132BC33C397
SRR24693345,2023/5/23 5:19,2023/5/23 4:42,257563,613921645,0,2383,527,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24693/SRR24693345/SRR24693345.1,SRX20472391,ddm1_eccDNA,OTHER,other,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP439050,PRJNA975338,,975338,SRS17784749,SAMN35324027,simple,3702,Arabidopsis thaliana,ddm1,,,,,,,no,,,,,ALL-RUSSIA REASEARCH INSTITURE FOR AGRICULTURAL BIOTECHNOLOGY,SRA1642381,,public,D5DD0407D4081F54A45AAF21916243AA,00DD4A7838C1AFD7919BEE89BF786E84
SRR26069818,2023/9/15 11:14,2023/9/15 9:59,87395,535708866,0,6129,208,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR026/26069/SRR26069818/SRR26069818.1,SRX21785585,Rothamsted,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP460731,PRJNA1017797,,1017797,SRS18888110,SAMN37408037,simple,81473,Alopecurus myosuroides,bg_eccDNA_7,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1712685,,public,F30243777A6FA41F921BF15B4A02BF1F,820A0E05A595FA2E557174FBA13D33B6
SRR26069819,2023/9/15 11:14,2023/9/15 10:02,72183,433468393,0,6005,167,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR026/26069/SRR26069819/SRR26069819.1,SRX21785584,Peldon,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP460731,PRJNA1017797,,1017797,SRS18888109,SAMN37408036,simple,81473,Alopecurus myosuroides,bg_eccDNA_6,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1712685,,public,1EA7A926145F1A9217309899C19BC822,1D06DB2CF4133059CCA61EC837563A5B
SRR26069820,2023/9/15 11:14,2023/9/15 10:01,89023,534855392,0,6008,206,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR026/26069/SRR26069820/SRR26069820.1,SRX21785583,Lola91,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP460731,PRJNA1017797,,1017797,SRS18888108,SAMN37408035,simple,81473,Alopecurus myosuroides,bg_eccDNA_5,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1712685,,public,522B4A157749FA3538E0D3399345F1EA,33C61B6C44580454AB0BB4B018B74AF5
SRR26069821,2023/9/15 11:14,2023/9/15 10:00,70773,426183850,0,6021,165,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR026/26069/SRR26069821/SRR26069821.1,SRX21785582,CC5S,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP460731,PRJNA1017797,,1017797,SRS18888107,SAMN37408034,simple,81473,Alopecurus myosuroides,bg_eccDNA_4,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1712685,,public,BD3538089F2247B2E65C647F74B39F39,0066C055A3185976E500FDC35DF6B0F2
SRR26069822,2023/9/15 11:14,2023/9/15 10:00,92112,555821200,0,6034,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR026/26069/SRR26069822/SRR26069822.1,SRX21785581,CC5R,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP460731,PRJNA1017797,,1017797,SRS18888106,SAMN37408033,simple,81473,Alopecurus myosuroides,bg_eccDNA_3,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1712685,,public,9D8737CA7D46C6EC9C6A0428C8EAB72B,27CC903CBB480560A4176B31211B15F4
SRR26069823,2023/9/15 11:14,2023/9/15 10:02,70433,423174823,0,6008,163,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR026/26069/SRR26069823/SRR26069823.1,SRX21785580,CC2S,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP460731,PRJNA1017797,,1017797,SRS18888105,SAMN37408032,simple,81473,Alopecurus myosuroides,bg_eccDNA_2,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1712685,,public,8F7C07A78D1781E4BC76832F0D47F498,224E6EA634F117C1AE3E84E170E08F84
SRR26069824,2023/9/15 11:14,2023/9/15 10:02,80908,489771258,0,6053,189,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR026/26069/SRR26069824/SRR26069824.1,SRX21785579,CC2R,AMPLICON,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel II,SRP460731,PRJNA1017797,,1017797,SRS18888104,SAMN37408031,simple,81473,Alopecurus myosuroides,bg_eccDNA_1,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1712685,,public,C0D93350930FECCC3294CF49B9684DC6,2A226F8060F805959CCA2FB031BA9997
